Activin A	BDNF	BMP2	BMP4	BMP6	CD40L	CXCL12	EGF	FGF2	GCSF	GDF11	GDNF	GMCSF	HGF	HMGB1	IFN1	IFNG	IFNL	IGF1	IL10	IL12	IL13	IL15	IL17A	IL1A	IL1B	IL2	IL21	IL22	IL27	IL3	IL36	IL4	IL6	INS	LIF	LTA	MCSF	NO	NRG1	OSM	PGE2	TGFA	TGFB1	TGFB2	TGFB3	TNFA	TRAIL	TWEAK	VEGFA	WNT3A
IL4R	-0.0595723799050942	-0.0071662503687445	-0.0691930007588705	0.0524965080446007	-0.01823681714371255	0.0837256925000016	0.0768880874511017	0.13617261346544504	-0.03760389134189595	0.0318293126228681	-0.2750683186670084	-0.0067908376250005	0.1175753086741662	0.4217878066800893	0.0412447499999988	0.0036556629999999	0.1836790789194964	0.0034762740000005	0.259087221317131	0.40661437589814575	-0.2105344486195601	0.08312199539273266	0.20959110272391146	0.13476164650891048	0.24648296563383995	0.3010274951146116	0.0862599999999993	0.047396142146164805	0.1554919115708806	0.1095496183643547	0.5822559650350225	0.6278453761597014	-0.02135118668387245	0.04474651581035035	0.06430836147469415	0.0021825885000001	0.12457608297493845	-0.0012260912743151	0.1795529922798593	0.4135858182725513	0.9363416344970554	0.4462661724626491	0.1854145377381204	0.25417438799510705	0.1183244489242505	0.040838302124999545	0.21160970750000008	0.1827131352573969	0.3670533241216454	0.0061787500000018	-0.001056876928765351
IL6ST	0.1121353793404305	-0.1599999999999999	0.1682450079283111	0.3623618036030196	-0.08100864004131306	0.0433108757499995	-0.0116512749999984	0.11524421926934056	0.3503013974069584	0.021833997364316	-0.0202709293807057	0.03147882599999895	-0.01710270133045545	0.012746533779984498	-0.0579224999999992	0.06268629475177476	0.221903499619255	-5.679125000044964e-05	0.0119958806725137	-0.0030283104387267	0.1203292244400699	0.094359795891425	0.041540546864828796	-0.018934809000000552	0.027089999999999947	0.2383314845599855	-0.1945852048120504	0.13285588645620594	-0.0121157530000002	-0.0475509571557104	0.0212367337495749	0.4865745559824766	0.06705485724110975	0.11714304551244664	-0.48104084134466296	-0.0380500000000001	0.18863125260545377	0.1321288301558878	0.0035292137522189	0.2580007327326412	0.264034164191397	0.0206841541717373	0.008337243236524995	-0.09047427332871491	-0.1891328649999994	0.015443287875000999	0.27627264629294984	0.0148917769198897	0.3681580043150489	0.1279089378806999	0.00525206125000015
ILF2	-0.0168498064618525	0.10452181282964895	-0.0180724055330987	-0.1380191602412992	0.01713978167332355	-0.0972094199999986	0.0599976199999998	0.0575898603204327	-0.08617124435119365	-0.0402331449227055	0.0017781177658751	0.0344619924999998	0.1949279124999639	0.08381872519665595	-0.0240369999999998	-0.06598663	-0.00053992	-0.05985034379100005	0.1116189955356503	-0.0268177108647402	0.118958579544401	0.017712785939375253	0.365749482282387	0.0726029592612009	0.0341709300000002	0.1103234149059995	0.0565149999999992	0.01465962412079745	-0.011642825919475151	-0.0082707037514992	0.5916188849758317	-0.0301492911632905	0.13447772182180034	-0.00419710925465375	0.0044276440806472	-0.0768945820000013	0.26081440525634236	-0.1911347928442204	-0.1532333946325987	0.3142833765939104	-0.0234095289729774	-0.1204300000000007	0.06909398586707735	0.031319209166200596	0.0739581699999991	-0.16687849499999968	0.00654083999419965	-0.1648277276440009	-0.0186362950907028	0.023038867005301	0.0082583202548623
ILF3	-0.3032497192974297	0.1044352260229217	-0.0817231516380845	-0.2789207812424017	-0.0442204653796869	0.0779408335000013	-0.0490351140325842	-0.0292359892912319	-0.13167552382588354	0.0199023279056502	0.0133385538096746	-0.32438807289881755	0.1039085198035005	0.004983045696800602	-0.0079533690992759	-0.07890563	-0.0643140454237584	-0.05752534425000095	-0.0611045307809678	-0.041691275960535845	0.0547960377881953	0.016738613941325	0.26906300410716	0.0071482014999996995	-0.015115	-0.0446737385163959	-0.0017375	0.04042101600952325	-0.0307662956139687	-0.0208940677137441	0.4406280551247535	-0.1985600918479608	-0.01408402519311245	-0.013022373929415701	0.019495539440992353	-0.0675132621925005	0.19661615046767617	-0.3517200000000002	-0.1919498840688388	0.1225107316234499	-0.06119976555254955	-0.0505275970954342	0.0228174072700726	-0.0359583399509801	0.0161288522971956	-0.0568644108398146	-0.02519845034329955	-0.0788208499707288	0.0877522901476322	-0.0494744906243531	0.0280308573696639
ILK	0.0931308690314516	-0.09717280788173095	0.0386359999999985	-0.0334023236376923	-0.0552920332570767	0.0824818925000006	0.0809533872325509	-0.01198062861621155	0.03690857829989365	0.0669046192023543	0.0395283641866374	0.0936210702780148	-0.09507526699675009	0.0201267470240509	-0.0865020000000011	-0.0226171923871865	0.11102879125	0.01017394724999925	0.0213648619637392	0.084241274616454	-0.1070520510836701	-0.07775098676350994	-0.02829176418318375	0.031532244020132404	0.0359193	0.0577970883795693	0.0230450000000006	-0.13892272840511036	-0.0072221367298901	0.0323095756782016	0.1699250014423128	0.0499252253316824	-0.0086363689575247	-0.1324104721015917	-0.061383261366477954	-0.0770399999999997	0.2086107394633251	-0.0360438981047988	0.1576994905540214	-0.0138010222847224	-0.01293561446332435	-0.094380000000001	0.0727696606873506	0.11231796913440631	-0.0258311300000002	0.08048737470343766	0.1128594580266272	0.1433103758758207	0.0729974582962995	-0.0327587571046876	-0.01197658509629025
ILKAP	0.0920530418255847	0.06748408010150925	-0.0073556474716589	-0.0368057887922335	-0.11807649260406715	0.0227814770000005	0.0103272250000001	0.06503665424739385	-0.18120881340649125	-0.0709384509945008	-0.0582478665198702	-0.01190019712500055	0.030108156053244302	0.026124279762844	0.0063397499999986	-0.05779905278233305	-0.047924921000002105	0.0482982296249998	0.0517499999999999	-0.0281305998877652	-0.0074937861619197	-0.01227035376562605	0.0351492642156956	0.08193446375000141	-0.00019999999999995	0.0337349830000004	-0.0015499999999999	-0.11368801903719475	0.0883777230000006	-0.0543128115010311	-0.1520030934450504	0.0	0.054532877418058304	-0.012434950127159401	0.17102715174609434	0.0004301146992293	-0.04522809410329305	-0.1707740718388688	-0.1545065278933108	0.0275288369482247	0.0075948696690817	0.016413	0.028489471145149048	0.0056772614971442505	0.2160239861644797	-0.0272762168627389	0.04414807268526915	-0.1685568929309404	0.0341751755493113	0.0146783833278547	-0.01782777094988695
ILVBL	-0.1944293578800691	-0.15076027662563124	-0.05670044943834	0.0296314971335203	-0.0669425452587164	-0.0755339877499992	0.1361551502478732	-0.11139145041397075	-0.0370865621615381	-0.0671047353412452	0.0127675460535687	-0.024735401250000053	0.00397421677886055	-0.14546182370878824	0.0186867500000005	-0.1034785297623797	-0.1524056413122094	-0.08150403641932075	0.01597363620774	-0.0683079184464707	0.001252965329737	-0.00261499999999995	-0.0426054359521821	-0.004412528390171	-0.01240542500000045	-0.1410658622335603	0.0507216937914609	-0.01399518261857845	0.09198921324999976	-0.0447571635730295	0.0520204890028965	-0.4045831416416772	0.04120917343712815	-0.00520532391567485	0.0578196207713226	-0.021410675000002	0.19997903927256566	0.149524250738235	-0.0074700086067061	-0.1228684512153322	-0.01423110635212895	-0.0252249999999989	-0.021139088437723552	-0.16693930789043948	-0.0111798729138508	-0.0204306555000002	-0.0757595642166342	-0.2024492590081799	-0.0489449491782822	0.0098352500000018	-0.02752459064806565
IMMT	-0.12685597880842	0.056019397173328	-0.0406094181700691	-0.1026068478480999	-0.08669289337265071	0.0495914849999987	-0.0142020464999999	-0.001601367551185	-0.082480624841517	-0.0438667731144804	-0.0719504233350232	-0.0651308949999993	-0.005745803331600451	0.0236430694134473	0.0005015000000003	-0.035361534999998	-0.0239868337382702	-0.0252325300574609	0.0033731486979551	-0.0609159185941248	0.0705453366743	-0.0487694936012039	0.19826219000873652	0.012975939957375	-0.00821027853713915	-0.0862372883690305	0.0871499999999994	-0.0461778375021164	-0.039025042247288	-0.000683213966198	0.0087052007973285	-0.1813841168173757	0.07367021000000004	-0.0331164064542295	-0.044009241215120704	0.0705480409999985	0.4443195204824251	-0.0324050000000006	-0.0904503045935509	0.0062937254662909	-0.02778617112499935	-0.1213169947407628	0.014877712004714098	-0.04775751401825705	0.0222886177500019	-0.054973692414480746	-0.0688134252090115	-0.1732747189860504	0.0082136303861686	-0.0114466990828656	-0.003002414597221399
IMP3	-0.2747214808063933	-0.047635737664593	0.0206485169333499	-0.2740587877658687	-0.2398508585222005	-0.0236781149999991	0.0760998455207797	0.0041293856061171	0.1727771132594724	-0.0649664742737208	-0.2087127390998144	-0.16463855999999977	-0.046382604790108646	0.0353188300916396	-0.0301230000000014	-0.07572544685913975	-0.11118874250000041	-0.0077140699781177	0.0833849526173411	-0.02490893544189985	-0.0192561283658516	0.0214795934879241	0.029755388693353146	-0.0046323224683426	-0.02703925000000025	-0.2050894377380405	0.1614499999999999	0.13262444805864365	-0.0159326574923701	-0.0723294351390002	-0.2832208434382513	0.0048170162977756	0.07928547847719875	-0.0041674527004618	0.043881657492366104	-0.0666616750000006	-0.015836226184767	-0.02291486	-0.3542467127933015	0.0785655817075445	-0.0255493775470889	0.1232026819748242	-0.010823834955004899	-0.22623091472225232	-0.1531100297239138	-0.0803972841358988	-0.07881572376747045	0.0292830369519485	0.1068831745150191	0.0999171907729934	-0.0675049497634605
IMP4	-0.5034160033340509	0.0104999999999999	-0.0590994489408096	-0.2978967298937678	-0.09608225311300965	-0.1368250647764402	0.0171742319999999	0.04623589375462115	-0.04339099185266715	-0.073039829379141	-0.2130916380201029	-0.0735013349999995	0.11013825625854956	0.0558053494575403	0.0434354999999992	-0.0670590929484991	-0.1159934124142756	-0.1152547083917827	0.1433709999999983	-0.09779870289734965	0.1752659667469522	0.0178105612136231	0.2727051793857793	0.02537314399218355	-0.0186875	0.0091986265788983	0.1224000000000007	-0.028264775969882153	0.0654213072066669	-0.0523798412646812	0.1036897803249961	-0.1524126009814042	0.15066364999999993	0.0617236403850434	0.23043651349240574	0.0575649999999994	0.0270068711821886	-0.191482868	-0.1797888417028019	0.0839661910502602	0.07800505039614511	0.0274800000000006	0.08861800700198459	-0.0474650243213057	0.010529055000001	-0.2090761225000004	-0.0059387443939411	-0.0187128947335004	0.0919550445092003	-0.0172791343378779	-0.0547830130058828
IMPA1	0.118282394219479	-0.015	0.0129660289564679	-0.1873185864378136	0.0245787874248728	0.0493316960000012	-0.0629833699999995	0.14420220307212034	0.1589465481533363	-0.0041255401621542	-0.008822106493266	0.06523294974999945	0.083844697442474	0.0899110724318796	-0.2065344999999983	0.09511680719261226	0.07990222449999959	0.0280847040189495	0.1257724383909759	0.04226403749999995	0.1381757633061209	0.0058169218138286	0.18863509836408365	0.06818405281681264	0.0747617563871075	0.0955419872359626	0.0653306510212985	0.03627005686464515	0.08262841404965911	0.0967586603937231	0.2117460992169562	0.1199814203945242	-0.06900757625000001	0.07153742312457245	-0.012763341696865998	0.0759522886980512	-0.2597801876999329	0.1722558115876813	0.0808437782121416	0.0809669523461398	0.10054765812499974	0.2237877030000001	0.140457773411982	-0.0059981550234008	0.1596351732201917	-0.070653907	0.04034421572519295	-0.1425432409808174	0.0009802569416024	0.1160236574740571	-0.047420431542593
IMPA2	-0.3392625088919612	-0.04434400979947675	-0.1234282198974696	-0.2070691418331502	-0.6353548805227414	-0.073265362999999	0.1131964499999993	-0.05767249467323585	-0.14280731535654384	0.0124753021328318	0.0374330083278176	-0.02793421749999945	-1.2415714590907243	-0.2795342930950235	0.2277115000000016	-0.1147770037694551	-0.2352154283673249	0.0210433050000009	-0.0416324947181463	0.2428353391994928	0.0306938102311313	-0.0395622300120288	0.0211547562215599	-0.06610882000000015	0.00946017499999985	-0.1634001992777278	0.1146328503195794	0.05415905410480235	-0.125168677643499	-0.19532441692236	0.0337924892891638	0.0463140520232245	-0.09677335753305005	0.1234090649306405	0.06992566636177289	-0.000297201908479	-1.5401099355179717	-0.3875025177793647	-0.2749142346649736	-0.0202354004707099	0.0473794854384601	0.5275072261113158	-0.10427115179014905	-0.26626469542916764	-0.0364648949999981	-0.02159965300000035	-0.17477391999610914	-0.1528346229466786	-0.172597975317565	0.0051380804283507	0.049060181062866304
IMPACT	-0.1719850043976851	0.0484999999999999	0.0685423054317606	-0.1562092044152616	-0.0147662151250001	-0.0163102875000014	-0.0128024527375547	-0.05494787200000045	-0.14358177995583765	-0.0774577240338105	-0.0341304704895613	-0.07007610499999915	-0.054261230421196904	-0.1456991685720859	0.0700650336437369	-0.0463553264133649	-0.11859331942636794	-0.07768455812499961	-0.065707861124002	-0.089697696747645	-0.0263669485613	-0.0680098555452618	-0.0031070553029693988	0.0019198595563958499	0.00406450874999995	-0.1280242305106105	-0.0539388071108035	-0.017569280290513502	0.014742019076559	0.0100068185071897	-0.0131190444070599	-0.153880729721282	0.09273320972617466	-0.026374583318115048	-0.07379940339222466	-0.0157842865000006	-0.0653056882040501	0.1815574314999999	-0.6972746994092345	0.1097129714327929	-0.06730907565265505	-0.0497826369999998	0.022143169468619397	-0.0696252464799775	-0.0308198412657598	-0.004384736624999551	-0.1011511372835822	-0.1106823213109331	0.0242456140960323	-0.017753250000001	-0.0112507462712627
IMPDH2	-0.4263243536152021	-0.054	-0.1231245092615989	-0.0333258161243019	-0.07660557722485055	-0.203364800691201	-0.0489679550000001	-0.0591200140049883	0.02680745261149745	-0.1051243458908786	-0.11380753323097	-0.11915006750000005	0.0380534622407484	0.05715144012924815	-0.015691499999999	-0.19096857479234905	-0.192788010000001	-0.0150948150000003	-0.0449203070316688	0.0056960035072535	0.0900617575151017	-0.03019078760214695	0.0466093111021339	-0.0159627115381053	-0.01422	-0.2266780976190433	-0.0050750000000001	0.0062310097341904	0.0225048418380797	-0.17559498619607106	0.3947208253987391	-0.8279288563741298	0.10257772992699625	0.0182937413736414	0.05819011552625765	-0.0067800000000013	-0.20638057477217175	0.2538300551751309	-0.1283208072758999	0.1254099924303399	0.0628796732856758	-0.1460394349261777	-0.03391206471179715	-0.162270329255473	-0.1065825584466004	-0.0540926270146835	-0.0778624568701999	-0.1587019009178991	-0.0182772010390976	-0.08361443551787	-0.1048859404237365
ING1	0.0049886537574646	0.2228262493478024	-0.0474561043915109	-0.0678797984690398	-0.009986295447169401	-0.0059828999999993	0.0243592056284054	0.03235965483476665	0.05486332761814225	-0.0144905407462951	-0.0123839525744697	-0.04151477712500015	-0.49469996169019803	-0.0356747895712834	-0.1008487499999999	-0.020248626976218	0.02905916446439065	-0.0194644060163855	-0.0532237374819017	-0.03751519145589485	-0.0296426323423881	-0.0611411539077955	-0.12946220659281524	0.0145612019207608	-0.00492324999999995	0.1357556868076361	0.0038	-0.0281959087108353	0.0282857189999998	-0.054290629386946	0.0462568686910196	0.0489096004809463	-0.01726714014949035	-0.0153206818819802	0.0748470512240728	0.0588851550000004	-0.44579742302769176	-0.2130165161365997	-0.0153461727845352	-0.1797522460647276	-0.01651232692430945	0.0911478880581957	-0.05130299169699315	-0.09993463044018785	-0.0585722568066549	-0.004432450271867	0.00909709171431975	0.1041704646648096	-0.0193380351695058	0.0410872689722947	0.01136556306147035
ING2	-0.059590507146733	-0.0024866912922778	0.0492527466055889	-0.1057393805923503	-0.12151763634329965	-0.0802245752499981	-0.0060070098237616	-0.019542056078045898	-0.16186282206189645	-0.0003880677264636	-0.2250217828195362	-0.14430210162500012	-0.2330623982692792	-0.01953643085470015	-0.0576174999999992	-0.0775407103260772	-0.0733387214999989	-0.01844422549999965	0.1030934929641032	-0.01026529720209995	-0.0644107093456871	-0.0800962446932609	0.05631549183425165	0.049620524522479656	-0.025625	-0.1462981273822237	0.0318508049155008	-0.068784557565277	0.0717364292093094	0.0502389896767692	-0.3160049323176932	-0.0748228298221418	-0.00920046628379505	0.0065264802416823	0.09201242300206264	-0.0560419002894283	-0.03135326727124455	0.1222695959999988	-0.0244890599595937	-0.0837521671245093	-0.10096713731093	-0.0883558744208463	0.03677830578739845	-0.16910234684515663	-0.1162904000000004	-0.0764962840000009	-0.0412257574394741	0.0249782052341061	-0.0472363516898797	0.0225924479655628	-0.0184808443916335
ING3	-0.0972858336314512	0.0661669239657456	-0.0568474674836814	-0.1796496784621838	-0.04205255027660995	0.0017797787499995	0.0076388340421225	0.0345979580275672	0.05494783836404045	-0.074683576021405	-0.0142842260062479	-0.0695746086250004	-0.02535221308328415	-0.01363118075841535	0.0969580000000007	-0.0007454247499998	-0.03049141294015295	0.0200460339235397	-0.0434167637373659	-0.05067445656249965	0.1082161673922348	-0.0371373962500003	0.0521504438456821	0.07426023110833375	0.0090154687499997	-0.0013456225386896	-0.0912	0.06531122285122455	0.0811819065000021	0.0242257059518768	0.0627053080257091	0.122171869993944	-0.0173784812949755	0.04505726554644515	-0.13695939805013418	0.1591099999999996	0.06969910079600915	-0.6021800000000006	0.0273960041762757	-0.00883606777093	-0.0267313230601875	-0.1079370000000015	-0.0316758735801882	-0.029087914169993047	0.187964029999998	-0.06676330874999875	-0.0021124028203502497	0.0464744819693496	-0.0610432011606842	0.0492617499999976	0.02433142195711505
ING4	0.0984674451147515	-0.1967493786787972	0.0171301905413496	0.1460815166902564	0.0818463221342931	0.029093561749999	-0.0660184028394361	-0.1012383250508135	-0.1581445740572906	0.0122665798337293	0.0788907929901343	0.0580032525000011	-0.3842937022433698	-0.21636649344984085	-0.0713175164896691	-0.0197085899999986	-0.089319123494495	-0.02326685512499965	-0.1122520117468322	0.035459149500000495	-0.0904123783188319	-0.05999221986497665	-0.6698357750799144	0.0026563605585329976	-0.01775021400000005	-0.1557283624117955	-0.0765549999999999	-0.08691358857279935	0.0392707746581964	-0.0623576262034601	-0.5207906648103995	-0.2960089157102308	0.043000035440039	-0.0075427933008516	-0.3867461009983173	-0.0145332850000023	-0.38992696182216724	-0.0420136955575314	0.1431800364765783	-0.0858289407512225	-0.0331426137459916	0.0606274724271016	-0.22320868310237274	-0.02371522666443665	-0.0616292149999999	0.1500370400774882	-0.08866811159238575	0.0677502425590241	-0.1072163584330496	-0.1452235327434738	0.0136818040855497
